frequency,wavelength,amplitude,channel1_intensity
73,679.43,59.0,1198.4878729615084
73,679.43,60.0,1199.597072177264
73,679.43,61.0,1203.174504603771
73,679.43,62.0,1227.6045891882966
73,679.43,63.0,1226.3795083744221
73,679.43,64.0,1236.5537627648514
73,679.43,65.0,1250.7266740708073
73,679.43,66.0,1235.8840383067877
73,679.43,67.0,1246.8078125914167
73,679.43,68.0,1258.627538958237
73,679.43,69.0,1253.5991805655408
73,679.43,70.0,1258.0531379355639
73,679.43,71.0,1246.4478967605755
73,679.43,72.0,1250.0053299288895
73,679.43,73.0,1279.7305031853148
73,679.43,74.0,1288.8091081346236
73,679.43,75.0,1286.982734021591
73,679.43,76.0,1282.1864289147868
73,679.43,77.0,1293.457792342897
73,679.43,78.0,1280.6494701374913
73,679.43,79.0,1297.00868797212
73,679.43,80.0,1310.8499078297054
73,679.43,81.0,1331.7769700817234
73,679.43,82.0,1346.9914409719254
73,679.43,83.0,1356.8928067706772
73,679.43,84.0,1371.7341376731918
73,679.43,85.0,1391.0685274733457
73,679.43,86.0,1411.4675838712549
73,679.43,87.0,1442.410342522885
73,679.43,88.0,1442.5677574180895
73,679.43,89.0,1460.2750812727224
73,679.43,90.0,1487.1876546430349
73,679.43,91.0,1517.94019788579
73,679.43,92.0,1564.660180283236
73,679.43,93.0,1560.574169366609
73,679.43,94.0,1591.435928252729
73,679.43,95.0,1624.888325943827
73,679.43,96.0,1658.2405901751654
73,679.43,97.0,1695.8939562675744
73,679.43,98.0,1726.2691123016473
73,679.43,99.0,1768.7264571487744
73,679.43,100.0,1814.66999707954
74,671.65,1.0,349.24666972187214
74,671.65,2.0,40.865072832377415
74,671.65,3.0,23.055592169922992
74,671.65,4.0,60.286728175296346
74,671.65,5.0,44.527266378864375
74,671.65,6.0,69.93057846631189
74,671.65,7.0,67.19173752103748
74,671.65,8.0,83.23751727368945
74,671.65,9.0,96.02401172752589
74,671.65,10.0,114.61796887920882
74,671.65,11.0,131.11648250518274
74,671.65,12.0,138.67415767643624
74,671.65,13.0,157.57963808218247
74,671.65,14.0,189.63183940456977
74,671.65,15.0,210.2740327994127
74,671.65,16.0,249.55553942367604
74,671.65,17.0,257.5569249307415
74,671.65,18.0,282.9022251148802
74,671.65,19.0,317.9803657117719
74,671.65,20.0,342.3276216990652
74,671.65,21.0,344.75881979810185
74,671.65,22.0,390.0891007111886
74,671.65,23.0,409.3258269403971
74,671.65,24.0,448.5569225661958
74,671.65,25.0,462.3889941793953
74,671.65,26.0,504.91074719486585
74,671.65,27.0,539.2443365883663
74,671.65,28.0,566.3147550199958
74,671.65,29.0,602.9750119550337
74,671.65,30.0,622.2579254506982
74,671.65,31.0,668.3167758266653
74,671.65,32.0,709.4792770394165
74,671.65,33.0,729.2103178633616
74,671.65,34.0,745.9711362259171
74,671.65,35.0,778.5887276747097
74,671.65,36.0,821.6335141622969
74,671.65,37.0,834.7752016502359
74,671.65,38.0,874.3779217125827
74,671.65,39.0,908.9665427337284
74,671.65,40.0,908.8221791610229
74,671.65,41.0,923.8054696134051
74,671.65,42.0,982.1437546620134
74,671.65,43.0,999.2444921742749
74,671.65,44.0,993.3434764745165
74,671.65,45.0,1024.3280963433715
74,671.65,46.0,1029.8915692747591
74,671.65,47.0,1046.7316250345684
74,671.65,48.0,1095.43511083733
74,671.65,49.0,1082.1344533908152
74,671.65,50.0,1102.1434810913806
74,671.65,51.0,1112.6268046839182
74,671.65,52.0,1119.8786541490167
74,671.65,53.0,1126.3168042706861
74,671.65,54.0,1137.3521824157012
74,671.65,55.0,1158.7527923637906
74,671.65,56.0,1139.705261210408
74,671.65,57.0,1157.2050447727515
74,671.65,58.0,1158.206288649871
74,671.65,59.0,1172.4152411438058
74,671.65,60.0,1176.3246012234379
74,671.65,61.0,1193.2048419529806
74,671.65,62.0,1187.1512659639009
74,671.65,63.0,1214.119637718268
74,671.65,64.0,1203.648725250448
74,671.65,65.0,1200.0288208859279
74,671.65,66.0,1228.8016685903026
74,671.65,67.0,1219.696322089853
74,671.65,68.0,1240.677185651729
74,671.65,69.0,1212.9902720262985
74,671.65,70.0,1233.034301518007
74,671.65,71.0,1228.6423261875086
74,671.65,72.0,1221.407412941399
74,671.65,73.0,1235.6693100610628
74,671.65,74.0,1246.4627492580407
74,671.65,75.0,1253.211129856253
74,671.65,76.0,1239.3536095713714
74,671.65,77.0,1240.127421522159
74,671.65,78.0,1248.6579123679753
74,671.65,79.0,1268.822489732025
74,671.65,80.0,1282.285032281764
74,671.65,81.0,1283.7846711857878
74,671.65,82.0,1286.101282045482
74,671.65,83.0,1312.0620294473588
74,671.65,84.0,1309.2675760949974
74,671.65,85.0,1334.0457565039994
74,671.65,86.0,1362.2053954417474
74,671.65,87.0,1357.2452694910298
74,671.65,88.0,1392.4090241672402
74,671.65,89.0,1407.1303209560797
74,671.65,90.0,1432.5288729626127
74,671.65,91.0,1430.493661240679
74,671.65,92.0,1474.699277124498
74,671.65,93.0,1486.1305114918275
74,671.65,94.0,1514.869288900259
74,671.65,95.0,1536.4587552191003
74,671.65,96.0,1553.0142118883489
74,671.65,97.0,1595.0386031787073
74,671.65,98.0,1620.8185493779133
74,671.65,99.0,1655.297355035348
74,671.65,100.0,1695.6150611090382
75,664.23,1.0,581.2821170373386
75,664.23,2.0,33.02604207222005
75,664.23,3.0,34.627167258544944
75,664.23,4.0,41.633953172784985
75,664.23,5.0,27.438142813001907
75,664.23,6.0,54.63785572080311
75,664.23,7.0,67.6591954760489
75,664.23,8.0,107.01772084509372
75,664.23,9.0,84.58083173269696
75,664.23,10.0,120.59091497922086
75,664.23,11.0,127.69389430996644
75,664.23,12.0,139.82568797830908
75,664.23,13.0,164.3523610937717
75,664.23,14.0,175.07293189858575
75,664.23,15.0,179.51273902788552
75,664.23,16.0,225.03749777538894
75,664.23,17.0,239.35017715617244
75,664.23,18.0,275.2988218149252
75,664.23,19.0,294.6843289757003
75,664.23,20.0,325.39985366107925
75,664.23,21.0,358.3415713009287
75,664.23,22.0,386.03655870214544
75,664.23,23.0,394.5942454546626
75,664.23,24.0,436.22877877369916
75,664.23,25.0,462.57688509378113
75,664.23,26.0,497.1312723570639
75,664.23,27.0,502.8866420195578
75,664.23,28.0,551.8075096993099
75,664.23,29.0,564.4925064697771
75,664.23,30.0,585.9523526286719
75,664.23,31.0,620.2426926611641
75,664.23,32.0,631.7443741196063
75,664.23,33.0,670.2534813890063
75,664.23,34.0,686.1716672986456
75,664.23,35.0,718.8856150054423
75,664.23,36.0,760.4907075372059
75,664.23,37.0,785.8468315200514
75,664.23,38.0,841.4499609197917
75,664.23,39.0,844.5409764710968
75,664.23,40.0,880.7669505653175
75,664.23,41.0,879.581262496016
75,664.23,42.0,902.1668194380419
75,664.23,43.0,920.6930881925886
75,664.23,44.0,924.6343901823933
75,664.23,45.0,946.2166669778794
75,664.23,46.0,976.1626645525897
75,664.23,47.0,1012.9858494050998
75,664.23,48.0,1024.731007100622
75,664.23,49.0,1029.0069330634524
75,664.23,50.0,1052.870914840351
75,664.23,51.0,1076.667641845287
75,664.23,52.0,1064.11936026977
75,664.23,53.0,1065.4575797798427
75,664.23,54.0,1101.179640724687
75,664.23,55.0,1111.1690006283877
75,664.23,56.0,1096.6987641945557
75,664.23,57.0,1112.554775270985
75,664.23,58.0,1119.9799416602145
75,664.23,59.0,1132.9068675322908
75,664.23,60.0,1136.6647436651986
75,664.23,61.0,1156.0468346137332
75,664.23,62.0,1167.5123251826305
75,664.23,63.0,1155.5775877245624
75,664.23,64.0,1174.1251175631191
75,664.23,65.0,1148.3259459199014
75,664.23,66.0,1154.926475932053
75,664.23,67.0,1161.5640097174098
75,664.23,68.0,1191.883110277321
75,664.23,69.0,1198.8688428111784
75,664.23,70.0,1169.1029801035893
75,664.23,71.0,1164.3220192170643
75,664.23,72.0,1182.371514667677
75,664.23,73.0,1225.215207404112
75,664.23,74.0,1176.595571365172
75,664.23,75.0,1194.2207035089095
75,664.23,76.0,1184.3187428841647
75,664.23,77.0,1197.553005088237
75,664.23,78.0,1202.8445654024292
75,664.23,79.0,1214.33202742778
75,664.23,80.0,1216.3904624464365
75,664.23,81.0,1231.8176690905614
75,664.23,82.0,1242.5220733624283
75,664.23,83.0,1237.8668895877581
75,664.23,84.0,1258.7377411289976
75,664.23,85.0,1262.487545217573
75,664.23,86.0,1279.5596725103876
75,664.23,87.0,1292.878103682462
75,664.23,88.0,1303.8651233946814
75,664.23,89.0,1340.9985807678622
75,664.23,90.0,1348.7146353307373
75,664.23,91.0,1372.7641831662538
75,664.23,92.0,1381.2288762715318
75,664.23,93.0,1391.095893716414
75,664.23,94.0,1409.9781372194734
75,664.23,95.0,1448.4745941025972
75,664.23,96.0,1479.6129601417465
75,664.23,97.0,1472.7244684436262
75,664.23,98.0,1502.6229237036584
75,664.23,99.0,1545.6704554311293
75,664.23,100.0,1583.0892385078232
76,657.17,1.0,542.1069967681121
76,657.17,2.0,31.346489409658766
76,657.17,3.0,37.02807906569163
76,657.17,4.0,52.308120838864596
76,657.17,5.0,36.16583231952721
76,657.17,6.0,47.43826083118501
76,657.17,7.0,60.806527138607834
76,657.17,8.0,64.78044149759536
76,657.17,9.0,90.79500894750237
76,657.17,10.0,102.80398882773589
76,657.17,11.0,101.96356911962503
76,657.17,12.0,126.73538166482238
76,657.17,13.0,129.15507615870942
76,657.17,14.0,150.77904389495816
76,657.17,15.0,180.83532719027954
76,657.17,16.0,207.3084110854552
76,657.17,17.0,217.19710444134196
76,657.17,18.0,249.9118035700348
76,657.17,19.0,285.26500298870434
76,657.17,20.0,305.14202738715016
76,657.17,21.0,327.8076826693896
76,657.17,22.0,358.15701306731705
76,657.17,23.0,354.4598824617744
76,657.17,24.0,383.0214609625642
76,657.17,25.0,415.78766666075177
76,657.17,26.0,479.1866410481223
76,657.17,27.0,474.81484602875713
76,657.17,28.0,498.0780077082795
76,657.17,29.0,530.2364064668956
76,657.17,30.0,590.2793971939533
76,657.17,31.0,576.6691108119707
76,657.17,32.0,600.343675750399
76,657.17,33.0,632.5550949138069
76,657.17,34.0,668.8766998147674
76,657.17,35.0,695.6599990245697
76,657.17,36.0,738.0201840298754
76,657.17,37.0,739.1327786665297
76,657.17,38.0,758.0573067705867
76,657.17,39.0,801.8457249018355
76,657.17,40.0,806.9039470566001
76,657.17,41.0,852.5828038419627
76,657.17,42.0,866.6541075200086
76,657.17,43.0,868.1721214982463
76,657.17,44.0,890.770164955134
76,657.17,45.0,895.3990621916264
76,657.17,46.0,931.8611177446732
76,657.17,47.0,945.3235460019133
76,657.17,48.0,965.4788041687276
76,657.17,49.0,980.471650825818
76,657.17,50.0,1021.6051380991015
76,657.17,51.0,993.0363361171206
76,657.17,52.0,1022.683126913893
76,657.17,53.0,1031.777760141036
76,657.17,54.0,1032.9890443517365
76,657.17,55.0,1045.3846933078778
76,657.17,56.0,1076.5778395637508
76,657.17,57.0,1067.3061807602276
76,657.17,58.0,1086.326488979041
76,657.17,59.0,1082.6031112461862
76,657.17,60.0,1104.5726389817858
76,657.17,61.0,1109.8090397161036
76,657.17,62.0,1110.6395419957487
76,657.17,63.0,1130.9318258533729
76,657.17,64.0,1120.2148388182418
76,657.17,65.0,1121.6744365049087
76,657.17,66.0,1130.9234688159474
76,657.17,67.0,1120.5335906183361
76,657.17,68.0,1137.3999959304235
76,657.17,69.0,1140.6529935617207
76,657.17,70.0,1131.6529808008409
76,657.17,71.0,1147.666786462442
76,657.17,72.0,1134.7731468105214
76,657.17,73.0,1138.4635778194458
76,657.17,74.0,1167.50645690814
76,657.17,75.0,1153.213302179569
76,657.17,76.0,1146.970240450001
76,657.17,77.0,1159.8463095078578
76,657.17,78.0,1163.7169647817223
76,657.17,79.0,1193.0779753843062
76,657.17,80.0,1165.8556331233556
76,657.17,81.0,1174.0979620765836
76,657.17,82.0,1174.6829700682233
76,657.17,83.0,1203.6000781575128
76,657.17,84.0,1197.262975637252
76,657.17,85.0,1202.234097552732
76,657.17,86.0,1217.7128804416332
76,657.17,87.0,1213.8349331881345
76,657.17,88.0,1227.0793857381395
76,657.17,89.0,1241.2230961932598
76,657.17,90.0,1265.7133116811478
76,657.17,91.0,1276.4761961441202
76,657.17,92.0,1304.2614556505926
76,657.17,93.0,1288.1274257860357
76,657.17,94.0,1326.1553186392
76,657.17,95.0,1322.3838088702114
76,657.17,96.0,1368.4003875914977
76,657.17,97.0,1374.740722808715
76,657.17,98.0,1406.2810903130585
76,657.17,99.0,1415.1429623789807
76,657.17,100.0,1441.406732751788
77,650.12,1.0,507.48655612372005
77,650.12,2.0,28.155570745762034
77,650.12,3.0,34.6333960819054
77,650.12,4.0,57.316620259636466
77,650.12,5.0,44.47704030571546
77,650.12,6.0,57.6129026983626
77,650.12,7.0,67.54710177171185
77,650.12,8.0,87.26356941837695
77,650.12,9.0,85.55638502209662
77,650.12,10.0,88.92110453782583
77,650.12,11.0,110.53887212449432
77,650.12,12.0,113.98528298990769
77,650.12,13.0,157.4528302457102
77,650.12,14.0,155.53463008591223
77,650.12,15.0,173.54088431818946
77,650.12,16.0,183.0261570623766
77,650.12,17.0,207.12576413594076
77,650.12,18.0,236.5278953625793
77,650.12,19.0,262.3943485601865
77,650.12,20.0,265.17049163821747
77,650.12,21.0,278.3591767466097
77,650.12,22.0,307.62573148565366
77,650.12,23.0,342.8056187705537
77,650.12,24.0,362.9987047082995
77,650.12,25.0,396.0107130164894
77,650.12,26.0,394.7601701506535
77,650.12,27.0,433.76828834277507
77,650.12,28.0,453.62798609000885
77,650.12,29.0,481.2797944118288
77,650.12,30.0,519.4377303995454
77,650.12,31.0,551.6768335871927
77,650.12,32.0,580.6688065861923
77,650.12,33.0,594.7178652994787
77,650.12,34.0,605.9923431185869
77,650.12,35.0,628.3627733475345
77,650.12,36.0,649.0100115522689
77,650.12,37.0,681.5996376589602
77,650.12,38.0,713.3902081522332
77,650.12,39.0,725.1794556121749
77,650.12,40.0,747.705151179966
77,650.12,41.0,767.9592916559836
77,650.12,42.0,797.0466265590585
77,650.12,43.0,818.5134641041661
77,650.12,44.0,839.2682136629662
77,650.12,45.0,851.9536438765075
77,650.12,46.0,881.0386549942824
77,650.12,47.0,883.1600176669987
77,650.12,48.0,905.2435578664921
77,650.12,49.0,928.9605265608542
77,650.12,50.0,944.063883237794
77,650.12,51.0,946.4170374906738
77,650.12,52.0,974.0409240102306
77,650.12,53.0,980.4208538384885
77,650.12,54.0,1000.2748104082968
77,650.12,55.0,1024.4108038352044
77,650.12,56.0,1029.5771179040746
77,650.12,57.0,1047.4349563458734
77,650.12,58.0,1064.3389608406594
77,650.12,59.0,1052.218543271463
77,650.12,60.0,1074.4664353901132
77,650.12,61.0,1070.4969282705551
77,650.12,62.0,1091.3438907820198
77,650.12,63.0,1103.6416792933271
77,650.12,64.0,1099.8373840607794
77,650.12,65.0,1101.6450295886318
77,650.12,66.0,1121.1263757603087
77,650.12,67.0,1120.481737125731
77,650.12,68.0,1110.550405810139
77,650.12,69.0,1137.4661766978677
77,650.12,70.0,1127.5928306419598
77,650.12,71.0,1148.4190043952942
77,650.12,72.0,1133.5885709678637
77,650.12,73.0,1126.1735075034944
77,650.12,74.0,1142.7837952526997
77,650.12,75.0,1134.6216829545415
77,650.12,76.0,1143.2239048047936
77,650.12,77.0,1130.2773512147073
77,650.12,78.0,1142.2559148476012
77,650.12,79.0,1154.3151869417388
77,650.12,80.0,1155.6683257868556
77,650.12,81.0,1156.3270488659512
77,650.12,82.0,1150.6528282482561
77,650.12,83.0,1199.070307319673
77,650.12,84.0,1181.2418702109737
77,650.12,85.0,1180.736610403211
77,650.12,86.0,1177.1193080912844
77,650.12,87.0,1188.0907815671126
77,650.12,88.0,1178.7062050185486
77,650.12,89.0,1205.4823161386976
77,650.12,90.0,1206.6431591417988
77,650.12,91.0,1223.9952752397817
77,650.12,92.0,1212.9720128532804
77,650.12,93.0,1241.0304762535613
77,650.12,94.0,1257.939212850413
77,650.12,95.0,1269.4001155538474
77,650.12,96.0,1300.911593041327
77,650.12,97.0,1294.9241993066846
77,650.12,98.0,1308.7292565210216
77,650.12,99.0,1343.131104920336
77,650.12,100.0,1364.1378255568409
78,643.09,1.0,323.8985609347847
78,643.09,2.0,13.17427574552965
78,643.09,3.0,19.338677909765426
78,643.09,4.0,31.24403384472886
78,643.09,5.0,34.95030959762667
78,643.09,6.0,48.813221970342596
78,643.09,7.0,62.087653343736925
78,643.09,8.0,72.55158999619564
78,643.09,9.0,78.25789777389599
78,643.09,10.0,92.1100457316099
78,643.09,11.0,107.52196296939135
78,643.09,12.0,104.11555408503274
78,643.09,13.0,119.40168882436213
78,643.09,14.0,134.78207554937035
78,643.09,15.0,165.41322117117284
78,643.09,16.0,176.03958712205633
78,643.09,17.0,179.22937006801047
78,643.09,18.0,215.40542587176245
78,643.09,19.0,232.67785579652636
78,643.09,20.0,245.74716453284952
78,643.09,21.0,276.9886842182065
78,643.09,22.0,306.930805986647
78,643.09,23.0,329.6637589468693
78,643.09,24.0,342.6740577894567
78,643.09,25.0,382.42668238145785
78,643.09,26.0,399.5243821696595
78,643.09,27.0,408.44452401675323
78,643.09,28.0,439.2827715374058
78,643.09,29.0,475.6974388556919
78,643.09,30.0,506.2707332749665
78,643.09,31.0,510.93343304750476
78,643.09,32.0,564.8835501892704
78,643.09,33.0,580.7176182971201
78,643.09,34.0,603.668959258188
78,643.09,35.0,629.6797691983181
78,643.09,36.0,645.0050155616657
78,643.09,37.0,652.7376306996605
78,643.09,38.0,695.4911016293124
78,643.09,39.0,691.8619684115201
78,643.09,40.0,722.1711136427634
78,643.09,41.0,736.8688295138086
78,643.09,42.0,762.7695185519966
78,643.09,43.0,788.8698386566223
78,643.09,44.0,803.3847080194975
78,643.09,45.0,820.0060349687017
78,643.09,46.0,830.3419222733589
78,643.09,47.0,849.8736330127896
78,643.09,48.0,871.7385887468935
78,643.09,49.0,898.3421833049217
78,643.09,50.0,924.0177935544614
78,643.09,51.0,911.7875409066735
78,643.09,52.0,931.4793354897803
78,643.09,53.0,936.1684933396751
78,643.09,54.0,966.8016440247649
78,643.09,55.0,982.3797593390877
78,643.09,56.0,994.6234880919537
78,643.09,57.0,1009.2387292195128
78,643.09,58.0,1014.9908656944742
78,643.09,59.0,1023.8500081020588
78,643.09,60.0,1031.0540718048176
78,643.09,61.0,1044.0513121959286
78,643.09,62.0,1057.5775049411013
78,643.09,63.0,1056.2314905347512
78,643.09,64.0,1061.7143605453055
78,643.09,65.0,1071.6685007334493
78,643.09,66.0,1064.6313481179068
78,643.09,67.0,1083.4122640591363
78,643.09,68.0,1081.987807683051
78,643.09,69.0,1093.7737422837408
78,643.09,70.0,1093.3166869184943
78,643.09,71.0,1128.978813625997
78,643.09,72.0,1099.754759068762
78,643.09,73.0,1113.0853081227476
78,643.09,74.0,1105.8105896252146
78,643.09,75.0,1111.5155707221463
78,643.09,76.0,1110.6184916195898
78,643.09,77.0,1093.5259835393872
78,643.09,78.0,1119.3054940679967
78,643.09,79.0,1130.5830856816774
78,643.09,80.0,1133.3003086474248
78,643.09,81.0,1136.2212242438009
78,643.09,82.0,1132.7967933752568
78,643.09,83.0,1117.0516819520146
78,643.09,84.0,1131.4860434690154
78,643.09,85.0,1138.3693430231845
78,643.09,86.0,1156.7112595666558
78,643.09,87.0,1141.9567972011068
78,643.09,88.0,1140.6480768069994
78,643.09,89.0,1153.3697392072634
78,643.09,90.0,1165.2493740391167
78,643.09,91.0,1178.6340944189078
78,643.09,92.0,1177.9863457907904
78,643.09,93.0,1177.2272960678788
78,643.09,94.0,1195.1243834073387
78,643.09,95.0,1203.2248070819992
78,643.09,96.0,1203.454028024053
78,643.09,97.0,1238.342449005424
78,643.09,98.0,1253.560027596637
78,643.09,99.0,1268.8595626745791
78,643.09,100.0,1280.8032177601585
79,636.06,1.0,96.87485559694534
79,636.06,2.0,54.671153934773244
79,636.06,3.0,53.467825984050556
79,636.06,4.0,57.164816308323324
79,636.06,5.0,59.49097191782543
79,636.06,6.0,47.9192115414953
79,636.06,7.0,67.12094709805196
79,636.06,8.0,106.36134150920603
79,636.06,9.0,76.55457711669482
79,636.06,10.0,98.428811923059
79,636.06,11.0,104.90059240140948
79,636.06,12.0,106.05074922354999
79,636.06,13.0,124.73890900116137
